2360	12.61
2361	12.86
2362	12.86
2363	13.3
2364	13.3
2365	13.74
2366	14.74
2367	14.86
2368	14.18
2369	14.24
2370	13.99
2371	13.99
2372	13.74
2373	13.61
2374	13.49
2375	13.43
2376	13.36
2377	13.24
2378	13.18
2379	13.05
2380	12.93
2381	12.8
2382	12.61
2383	12.49
2384	12.36
2385	12.18
2386	11.99
2387	11.86
2388	11.61
2389	11.49
2390	11.36
2391	11.24
2392	10.99
2393	10.93
2394	10.8
2395	10.68
2396	10.74
2397	10.99
2398	11.05
2399	11.11
2400	11.3
2401	11.99
2402	13.24
2403	13.61
2404	14.11
2405	14.61
2406	16.05
2407	16.42
2408	16.67
2409	16.24
2410	15.61
2411	14.99
2412	14.43
2413	14.05
2414	13.74
2415	13.55
2416	13.36
2417	13.24
2418	12.99
2419	12.8
2420	12.55
2421	12.43
2422	12.05
2423	11.93
2424	11.74
2425	11.55
2426	11.36
2427	11.18
2428	11.05
2429	10.86
2430	10.8
2431	10.68
2432	11.24
2433	11.86
2434	12.68
2435	13.61
2436	14.99
2437	15.86
2438	16.61
2439	17.17
2440	17.92
2441	18.3
2442	18.3
2443	18.24
2444	17.99
2445	17.36
2446	16.8
2447	16.3
2448	15.86
2449	15.55
2450	15.3
2451	15.05
2452	14.8
2453	14.55
2454	14.3
2455	14.05
2456	13.8
2457	13.55
2458	13.3
2459	13.11
2460	12.86
2461	12.61
2462	12.43
2463	12.18
2464	11.93
2465	11.86
2466	11.68
2467	12.11
2468	12.86
2469	13.8
2470	14.99
2471	16.17
2472	17.24
2473	17.61
2474	18.49
2475	18.24
2476	18.55
2477	18.8
2478	18.67
2479	18.17
2480	17.74
2481	17.24
2482	16.67
2483	16.24
2484	15.8
2485	15.55
2486	15.3
2487	15.11
2488	14.8
2489	14.55
2490	14.24
2491	14.05
2492	13.74
2493	13.55
2494	13.18
2495	12.99
2496	12.8
2497	12.55
2498	12.3
2499	12.11
